id,species,lat,lng,date,n_calls,ind_mean_freq,ind_sd_freq,ind_mean_time,ind_sd_time,sp_mean_freq,sp_sd_freq,sp_mean_time,sp_sd_time,z_freq,z_time,Hourly_temp,Tmax,Tmin
42844,Crinia parinsignifera,-37.26994449,145.2834353,2018-11-11,10,3571.8399999999997,204.66550596847853,0.2632,0.019395302982366056,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.43425763573315745,-0.04096575245084773,17.52660778570011,20.8,6.8
43616,Limnodynastes peronii,-34.01447457,150.8058227,2018-11-12,10,1125.02,171.19372911671994,0.07780000000000001,0.010633281086601007,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.2807144259634487,-0.676779309086418,18.635573085561692,27.1,10.6
43625,Limnodynastes peronii,-38.3179,142.338,2018-11-12,4,1031.2,0,0.11674999999999999,0.005123475382979797,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.0062819154022748,-0.11239986773403454,20.52848784837751,30.3,10.4
43823,Crinia parinsignifera,-37.0824,144.335,2018-11-12,8,3363.275,33.163308037649145,0.259125,0.015869445034855056,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.9550990319955402,-0.07156439314313684,20.614195601398983,28.8,12.1
44110,Crinia parinsignifera,-37.2259,144.316,2018-11-08,3,3906.266666666667,54.097720223067824,0.3416666666666667,0.013576941236277517,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.40089328610915426,0.5482301591209205,7.359523881954971,17,1
44389,Limnodynastes peronii,-23.2652,150.463,2018-11-14,10,843.8,0,0.1489,0.010846914563854353,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.5795404356744625,0.3534486313540051,20.094335326717832,31.4,19.7
44489,Limnodynastes peronii,-33.68413623,150.9975997,2018-11-14,10,937.48,139.7393430641493,0.1199,0.012635487942915202,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.29297235574330693,-0.06675685771452192,20.091977371455766,22.8,15.6
44643,Crinia parinsignifera,-36.25102718,145.4544292,2018-11-14,5,4312.46,162.37976474918295,0.1058,0.011454256850621082,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,1.4152643593276,-1.2228617144057707,21.193624497287825,29.1,16.9
44745,Limnodynastes peronii,-27.65677514,153.1820758,2018-11-14,10,721.86,63.31017471324982,0.1187,0.008124722217473722,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.9525561451834833,-0.08414467105528865,20.357535797670806,27.5,14.7
44928,Limnodynastes peronii,-27.47271074,151.9403617,2018-02-09,10,515.65,49.38423612629618,0.047599999999999996,0.006058969476000942,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-1.5833546482001737,-1.114372611495712,21.923996931461893,30.3,13.9
45478,Limnodynastes peronii,-38.71205064,143.7460472,2018-11-16,10,703.14,134.4365211623025,0.0293,0.0016363916944844767,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-1.0098208170057639,-1.379536764942403,12.955540224644455,16.4,7.9
45529,Crinia parinsignifera,-37.0484,143.811,2018-11-16,10,3300,96.82458365518542,0.3006,0.009547541859324615,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-1.1131132690367618,0.23986594371887346,13.030194312668833,24.3,5
45534,Crinia parinsignifera,-29.87159729,153.017263,2018-11-16,9,4031.2,0,0.121,0.014551632210855245,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.7128845203672846,-1.108726907406312,22.045594708976488,28.2,17.9
46113,Crinia parinsignifera,-28.05845642,153.3384591,2018-11-18,10,4218.8,0,0.1722,0.013958669150189229,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,1.1813708241038816,-0.7242728206712925,19.028904216442832,24.2,14.3
46139,Limnodynastes peronii,-33.59555054,150.1954029,2018-11-18,6,984.4,227.73236924073836,0.0615,0.0037282703764614507,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.14944359495797602,-0.9129637736318317,16.347519812761142,16.9,7.8
46176,Limnodynastes peronii,-34.65029907,150.7537388,2018-11-18,6,1250.0333333333333,76.50572963292797,0.19,0.01239354670786373,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.663131493631327,0.9489812382752624,19.95800029347592,20.6,15.8
46254,Limnodynastes peronii,-28.1665,153.437,2018-11-18,10,862.54,39.50738890103697,0.1393,0.007118832613411956,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.5222145836472437,0.21434612462787206,23.63908647671579,25.5,17.9
46688,Litoria chloris,-32.11726762,151.4882201,2018-11-14,9,1656.2666666666667,46.85000000000003,0.7463333333333333,0.09274022859579333,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,-1.1373179605516381,-1.2008689448680125,19.529457436538642,25.2,13.3
46721,Limnodynastes peronii,-31.8985,152.444,2018-03-07,7,937.5,0,0.193,0.018475208614068022,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.29291117553836865,0.992450771627179,18.422518431497114,25.2,17.9
46953,Limnodynastes peronii,-25.29815346,152.8685009,2018-11-21,10,1762.53,241.23855896877956,0.0818,0.005266244708835068,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,2.230864048475307,-0.6188199312838628,23.13606753968026,28.7,15.15
46963,Crinia parinsignifera,-34.729,146.667,2018-11-21,4,3281.25,405.0771572593713,0.151,0.004618802153517011,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-1.1599369267929516,-0.8834608409600114,17.74140393087991,25.3,13
47400,Limnodynastes peronii,-17.42510416,145.6004289,2018-11-23,10,1303.13,93.22268500745945,0.0346,0.0029888682361946524,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.8255547410417805,-1.302740589354017,26.240252315661458,32.5,20
47705,Limnodynastes peronii,-37.63138816,142.3361533,2018-11-25,10,965.61,45.26140003726504,0.0656,0.00478887599895146,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.2069223974975405,-0.8535554113842122,15.556683697330685,16,8.3
47870,Limnodynastes peronii,-28.06231744,153.3391581,2018-11-25,10,1500,0,0.1676,0.009276014469827244,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,1.4277820883522685,0.6244087225809518,15.161719210493969,30.8,8.6
47989,Crinia parinsignifera,-35.29050403,149.0738772,2018-11-26,5,3018.76,41.948635257896136,0.2254,0.011058933040759403,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-1.8154431627621361,-0.32480099617318636,16.41440785772842,23.8,8
48407,Litoria xanthomera,-16.87521973,145.6682634,2018-11-28,11,2198.8454545454547,87.6122749805799,0.645,0.20974079240815316,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,0.19484860583708474,-0.7475134408132544,30.42853015916573,40.5,26.2
48413,Litoria xanthomera,-16.87540304,145.6680282,2018-11-28,6,1968.8,0,0.829,0.15922688215248074,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-0.968131335733795,0.5743140900089045,30.428532390886502,40.5,26.2
48416,Litoria xanthomera,-16.87534827,145.6677209,2018-11-28,10,2249.99,216.50635325551073,0.757,0.11419379239793298,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,0.4534065530128824,0.05707723012197292,30.428531724083683,40.5,26.2
48800,Limnodynastes peronii,-34.8498,150.576,2018-11-30,10,1087.48,48.4381117165674,0.1494,0.009264028401414914,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.16587918129419635,0.36069355357932453,NA,NA,NA
49311,Limnodynastes peronii,-33.7023,151.023,2018-12-01,10,1331.26,201.5605792587209,0.0358,0.0019321835661585904,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.9116046992875466,-1.2853527760132506,20.271520477685048,29.8,15.3
49442,Limnodynastes peronii,-33.88949585,151.0244475,2018-11-04,8,1113.2625,531.4009514951963,0.175125,0.012123619214456666,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.24474811298532595,0.7334448020720092,20.777213622804346,26.9,16.4
49611,Crinia parinsignifera,-30.57247552,151.0067553,2018-11-26,7,3883.9,350.1469739028645,0.1972857142857143,0.006183695920571708,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.3450378650346593,-0.535907481300005,15.49464460337454,28.2,9.1
49612,Crinia parinsignifera,-30.57255638,151.006688,2018-11-29,8,3878.875,357.6330072254836,0.082875,0.00454933276112317,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.3324891247560002,-1.3950025335151521,18.188424125175146,26,14.2
49614,Crinia parinsignifera,-30.57253958,151.0066792,2018-11-29,4,3937.5,0,0.1545,0.0063508529610858885,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.4788910946736865,-0.8571797998746097,18.188423172906408,26,14.2
49722,Limnodynastes peronii,-26.7705,153.125,2018-10-19,10,843.8,0,0.2122,0.017151611521305444,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.5795404356744625,1.270655785079445,25,25,19.4
49767,Limnodynastes peronii,-26.8985,152.951,2018-12-04,9,906.2888888888889,187.46666666666667,0.17022222222222222,0.00983333333333333,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.38838628424491284,0.6624043146959603,22.558236187080908,27.3,18.1
49794,Limnodynastes dorsalis,-32.03170776,115.890475,2018-12-04,5,844.0799999999999,38.505090572546344,0.1438,0.008757853618324523,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,1.803333448798772,-0.2959198632013658,NA,NA,NA
49800,Limnodynastes dorsalis,-33.56284417,117.4237756,2018-12-04,10,516.8,0,0.18009999999999998,0.008102811583367566,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-0.7114187807493986,0.2120425616374299,22.957221555669044,31.4,16.4
49823,Litoria chloris,-21.8663,149.299,2018-12-04,13,2149,46.26364663534422,0.7141538461538461,0.16437804301560788,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,1.4510934407959697,-1.3701028764211147,25.545440771264342,33.8,24.4
50050,Limnodynastes peronii,-35.31574643,149.1471685,2018-12-06,10,984.37,262.39531690434825,0.103,0.009392668535736915,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.14953536526538344,-0.3116352289303189,23.421251426974308,29.3,12.1
50094,Litoria xanthomera,-16.87560178,145.6694796,2018-12-06,14,2290.157142857143,271.990338386907,0.6786428571428571,0.15310208115093427,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,0.6564689501611785,-0.5058283604494206,28.232239203765765,34.3,23.7
50096,Litoria xanthomera,-16.87535669,145.6681105,2018-12-06,14,2377.2428571428572,288.62862407835206,0.6803571428571429,0.15314227027524094,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,1.0967251556653248,-0.4935131971187789,28.232234959561143,34.3,23.7
50495,Litoria xanthomera,-16.87530564,145.6679458,2018-12-08,9,1687.5,66.25590539717953,1.1016666666666666,0.3220380412311564,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-2.3902253223778454,2.5331092353214517,24.643677331262403,29.5,22.3
50700,Limnodynastes peronii,-27.66410873,153.2241363,2018-11-27,10,834.42,29.66216445237939,0.1366,0.006834552736727626,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.608233951790541,0.175223544611147,22.95099219765016,27.3,16.6
50704,Limnodynastes dorsalis,-32.0870092,115.9134425,2018-08-31,10,663.26,81.71325473875092,0.14129999999999998,0.010781156400559882,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.41394974632107673,-0.3309035012756635,13.251666675879811,16.9,5.7
50751,Litoria xanthomera,-16.87532367,145.667946,2018-12-09,13,2170.6769230769232,331.0923993737653,0.6345384615384615,0.17954925757974025,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,0.052444413821470484,-0.8226675144720399,23.951265192791706,26.1,23.5
50887,Litoria xanthomera,-17.4477,145.458,2018-12-10,10,1950.02,73.95663594296322,0.6369,0.159358749716202,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-1.063072413121549,-0.8057025875505343,24.166240021808022,26.7,20.5
50913,Litoria xanthomera,-17.4546,145.466,2018-12-10,17,1930.1529411764707,94.10905985641776,0.827764705882353,0.1473238479556877,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-1.1635090462009825,0.5654399281971193,24.166366351540884,26.7,20.5
50949,Limnodynastes peronii,-26.8326,152.747,2018-12-10,10,749.96,265.1807568014274,0.2433,0.009843779761859772,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.8665979572451242,1.7212899474943135,21.365895697825543,29.7,18.2
50996,Limnodynastes peronii,-37.7523283,144.970739,2018-12-10,9,947.9111111111112,31.233333333333345,0.21544444444444444,0.01003881356425039,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.2610634799676914,1.3176672804081844,15.406720475626814,21.4,14.8
51390,Crinia parinsignifera,-36.59,143.874,2018-12-13,9,3395.8444444444444,62.53333333333346,0.2856666666666667,0.01892088792842449,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.8737646042634926,0.12773350175449302,20.6,20.6,18.2
51591,Crinia parinsignifera,-28.84748196,150.9051261,2018-12-14,7,4192,45.76971342128628,0.09385714285714286,0.009154754164341266,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,1.1144442092843674,-1.3125390627624884,25.632966128291386,30.2,21.1
52365,Crinia parinsignifera,-26.36492833,152.8515731,2018-12-16,10,4021.83,29.63054167577765,0.1034,0.006586180818788517,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.689485177797925,-1.240882999721475,26.33319435677318,26.5,23.8
52431,Crinia parinsignifera,-35.1222455,149.3485055,2018-12-15,7,4125,54.155455249987,0.15214285714285714,0.01778040655167528,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.9471276722355831,-0.8748792765239619,24.11409045768721,26.4,16.1
52637,Litoria chloris,-26.8326,152.747,2018-12-16,16,1684.9875,44.16435780128588,0.7514375,0.15311737055823116,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,-0.986442573345162,-1.1740258137924828,23.550465677029287,25.8,22.9
52658,Litoria chloris,-26.8327,152.747,2018-12-16,6,2468.733333333333,48.386471938617895,1.2905,0.07126499842138488,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,3.1307066299264146,1.6609375191843496,23.550466311121006,25.8,22.9
52679,Litoria chloris,-26.8326,152.747,2018-12-16,8,2002.5874999999999,89.17372190601557,0.762,0.07881986696621246,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,0.6819638555575575,-1.1184769670361832,23.24516499257642,25.8,22.9
52688,Limnodynastes peronii,-26.6628,153.065,2018-12-16,9,1406.2,0,0.19244444444444445,0.009670976050936007,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,1.1408469271914834,0.9844008580434906,23.46283985681519,26.5,23.3
52713,Limnodynastes peronii,-26.78614807,153.0862027,2018-12-17,10,937.5,0,0.1652,0.003675746333890729,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.29291117553836865,0.5896330958994187,22.6103801357718,27.2,22.1
52796,Crinia parinsignifera,-27.6917,152.915,2018-12-17,4,3914.075,46.8499999999999,0.1185,0.020696215435033843,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.42039273825028645,-1.1274990796101703,34.400000000000006,34.400000000000006,20.9
52800,Limnodynastes peronii,-26.69264158,153.0379025,2018-12-15,10,1696.87,29.630541675777728,0.0794,0.006850790708621403,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,2.0300094356627567,-0.653595557965396,24.379494586066883,28.6,20.9
52973,Limnodynastes peronii,-28.08169824,153.3558547,2018-12-17,10,1781.2,0,0.0794,0.0066030296076876735,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,2.2879757697852416,-0.653595557965396,22.381046247045717,25.9,20.3
53064,Limnodynastes peronii,-33.97966105,151.0465857,2018-12-17,10,1218.8,0,0.12,0.005374838498865702,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.5675884069192957,-0.0653078732694582,24.794758971708607,32,20
53172,Litoria chloris,-26.8326,152.747,2018-12-18,10,1903.56,270.69679306888315,0.8689,0.126000396824772,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,0.161755676596084,-0.5562831948943194,23.96414754232505,27.5,21.4
53195,Limnodynastes peronii,-27.58959653,152.9825751,2018-12-18,9,1093.7333333333333,46.89999999999998,0.04677777777777778,0.003961621441334905,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.1850081920382487,-1.1262864835995705,23.92144213752371,29.7,21.5
53227,Limnodynastes peronii,-28.2095,153.399,2018-12-18,10,1396.83,29.630541675777728,0.055400000000000005,0.003777124126457412,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,1.1121840011778736,-1.0013518247807287,26.214872125013983,27.7,21.4
53233,Litoria chloris,-26.9788,152.492,2018-12-15,11,1960.2727272727273,28.28176412139422,0.9529090909090909,0.42806155037458204,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,0.4596772092863386,-0.11447414239300438,25.093041140645553,30.5,20.6
53245,Limnodynastes peronii,-27.5162,153.205,2018-12-18,10,796.9,49.43694075396564,0.195,0.008589399151150085,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.7230080162548551,1.0214304605284568,22.455790177704166,28.2,21.6
53256,Limnodynastes peronii,-27.2905,152.995,2018-12-19,10,1378.12,132.94128862856047,0.1052,0.011631375193367675,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,1.0549499194580623,-0.2797575711389133,23.324010538363268,28.7,22.666666666666668
53608,Limnodynastes dorsalis,-34.9438,117.918,2018-12-20,8,710.625,39.85655529520835,0.157,0.011538754575033523,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.7778926678333877,-0.11120625416907647,15.647249923250355,22.4,7.8
53854,Limnodynastes peronii,-24.88528718,152.4852819,2017-12-03,10,853.17,29.63054167577773,0.0896,0.0035962943891363172,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.5508775096608531,-0.5057991445688796,26.61664672631343,29.4,22.6
53876,Crinia parinsignifera,-36.8455,144.279,2018-11-11,3,3562.5,0,0.37066666666666664,0.06450064599159712,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-0.45758206045010663,0.7659873566856774,9.491206633655464,27.8,9.1
54043,Limnodynastes peronii,-17.3446,145.597,2018-12-23,10,1303.13,29.630541675777728,0.1424,0.010286992865858427,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.8255547410417805,0.2592646424248524,24.31177701294965,31,22.5
54125,Crinia parinsignifera,-34.97223515,149.9075607,2018-12-24,10,3290.58,29.662164452379457,0.1676,0.014660604807897017,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,-1.1366374746934718,-0.7588136175263919,16.354336469964032,27.9,6.9
54385,Limnodynastes dorsalis,-31.5827,116.524,2018-09-22,10,689.1,0,0.1006,0.007876829593462364,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.6124989934841323,-0.9004371291252226,14.072626828431357,21.206666666666667,5.2
54477,Limnodynastes dorsalis,-31.58068476,117.1506793,2018-12-26,7,430.7,0,0.097,0.004000000000000004,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,-1.3729934781464208,-0.9508135679522105,32.024032671090595,34.2,17.6
54659,Litoria xanthomera,-16.8536,145.651,2018-12-27,12,2023.4166666666665,176.32926758215888,0.5019166666666667,0.061148787742883674,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-0.6920203039626998,-1.7754019690839282,26.35180597561705,28.8,24.2
54665,Litoria xanthomera,-16.8535,145.651,2018-12-27,15,2450.0266666666666,145.50850474244086,0.7038,0.09576250384601034,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,1.4646790051102423,-0.3251033385722603,25.9930726402382,28.8,24.2
54671,Litoria xanthomera,-16.88170588,145.7177343,2018-12-27,15,2168.713333333333,60.013770641967454,0.8062,0.17670322173471703,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,0.042517612660448796,0.41052241771137654,25.993135420822412,28.8,24.2
54673,Litoria xanthomera,-16.88168599,145.7176333,2018-12-27,14,2424.114285714286,226.26954265668627,0.9705714285714285,0.31578783390744486,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,1.3336806363508733,1.5913413283976932,25.993135376521302,28.8,24.2
54676,Litoria xanthomera,-16.88167656,145.7176144,2018-12-27,17,2343.7294117647057,201.6082828305482,0.777,0.13412773762350577,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,0.927300096497201,0.2007541356461208,25.993135355517826,28.8,24.2
54681,Litoria xanthomera,-16.8107,145.64,2018-12-27,16,2040.3062499999999,162.55831146084162,0.8281875,0.10512863152665246,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-0.6066361059703181,0.5684772157219861,25.99297753844474,28.8,24.2
54750,Litoria xanthomera,-17.58957317,145.5733269,2018-12-27,7,2062.485714285714,93.733335026756,0.9392857142857143,0.15375165504335692,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-0.4945092563873085,1.366589597613491,26.272207165725728,29.5,23.9
54758,Litoria chloris,-24.38231627,151.4458031,2018-12-22,9,1791.6222222222223,31.26666666666665,1.1842222222222223,0.5854326984756185,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,-0.4262723715195593,1.102016052545027,24.580223403528848,31.6,25.7
54894,Limnodynastes peronii,-37.8525,147.992,2018-12-29,10,1387.46,39.50738890103697,0.1432,0.006762642481555066,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,1.0835210751642645,0.2708565179853634,32.37076248666424,34.1,20.1
55097,Litoria xanthomera,-16.95479238,145.7300957,2018-12-30,13,2350.9615384615386,145.54687983865963,0.7546153846153846,0.1086987721960238,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,0.9638616460393765,0.0399465221556319,25.68759322071644,28.9,23.7
55098,Litoria xanthomera,-16.95326686,145.7300224,2018-12-30,12,2515.616666666667,195.15109686102358,0.4701666666666667,0.03615329315651074,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,1.796265015007091,-2.0034890566035126,25.687593566225505,28.9,23.7
55099,Limnodynastes peronii,-33.65696125,151.2745268,2018-12-30,10,750,0,0.21,0.005333333333333329,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.8664755968352478,1.2387781272880396,23.05873285683296,32.6,18.6
55102,Litoria xanthomera,-16.9490511,145.6968049,2018-12-30,10,2053.16,204.66550596847858,0.8753,0.15560280631573883,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-0.5416548028035,0.9069261262973066,25.48367825628717,28.9,23.7
55143,Crinia parinsignifera,-36.03946018,146.985412,2018-12-31,3,3812.5333333333333,54.155455249987,0.198,0.017349351572897475,3745.7335200746966,400.4386008805863,0.26865564892623717,0.1331758505542666,0.16681661835732195,-0.530544003527474,33.08524430225581,34.9,20.5
55168,Litoria chloris,-33.40641317,151.360413,2018-12-31,13,1911.0692307692307,60.99091987904681,0.802,0.3438134183923988,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,0.20120293381113016,-0.9081144704442787,24.816745286857856,30.5,20.4
55283,Litoria xanthomera,-16.92588004,145.7228797,2019-01-01,14,2162.9714285714285,212.72110100595765,0.7563571428571428,0.1591958673327426,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,0.01348978388765327,0.05245904387298228,26.414169178863844,31,24.7
55400,Litoria xanthomera,-16.95308313,145.7299513,2019-01-02,11,2011.390909090909,48.933229089146685,0.7300909090909091,0.1175707910541173,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-0.7528157448916863,-0.13623351549233478,23.99145372974943,30.8,23.9
55732,Limnodynastes peronii,-32.93534779,151.686787,2019-01-07,10,665.58,29.66216445237939,0.0977,0.008538149682454626,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-1.1247172418799545,-0.3884314045187049,22.956451298498017,26.8,19
55789,Limnodynastes peronii,-33.83007257,150.9988462,2019-01-08,8,1230.5,60.07459648517951,0.0475,0.002672612419124244,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.6033788268082211,-1.1158215959407758,30.088885380325145,31.7,19.3
56118,Limnodynastes peronii,-26.53191717,152.6931495,2019-01-05,10,1453.08,528.9398302264635,0.0606,0.005561774297230458,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,1.2842533275669374,-0.9260046336374066,24.406269462162143,28.9,20.2
56237,Limnodynastes peronii,-31.42614899,152.6709814,2019-01-14,10,656.2,0,0.2084,0.007351492667781448,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-1.1534107579960329,1.2155943761670174,20.648469564213507,29.3,16
56240,Litoria xanthomera,-16.89666629,145.730221,2018-12-27,12,2085.9416666666666,233.53349169321362,0.8231666666666667,0.21543564039293764,2160.303056267463,197.8068978857227,0.7490547801452503,0.13920121627785617,-0.3759292036608178,0.5324083258976954,26.352051712418387,28.8,24.2
56382,Limnodynastes peronii,-38.49349318,143.6485609,2019-01-17,10,974.99,193.66207940637216,0.0249,0.0028460498941515417,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.17822888138146198,-1.4432920805252143,33.57907768296418,33.8,18.4
56470,Limnodynastes peronii,-38.17730628,145.9280904,2019-01-18,10,562.5,0,0.1592,0.004638007234913627,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-1.440040018132127,0.5026940291955855,19.427278367192987,30.4,20
56535,Limnodynastes peronii,-26.64305526,153.0635275,2018-02-24,10,1134.42,376.1646501201302,0.2076,0.0128253221748574,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.3094691222844659,1.2040025006065065,23.739461582778628,28,22.2
56585,Limnodynastes dorsalis,-31.58051723,117.1508075,2019-01-20,10,646.01,116.6291887422127,0.1006,0.009856751775080655,609.3869100851723,130.14403413365415,0.1649470189701897,0.07146197873104482,0.2814042930098266,-0.9004371291252226,44.2,44.2,17.7
56621,Litoria chloris,-33.36337487,151.3688187,2019-01-20,9,2062.488888888889,273.3687456735154,0.906,0.21286028281480793,1872.767980743215,190.36128996990237,0.9746761157823658,0.1901479619611028,0.996635966144537,-0.36117197930532824,21.922671124952416,24.9,20.1
56670,Limnodynastes peronii,-34.52956863,150.8725154,2019-01-21,10,937.48,139.73934306414927,0.2758,0.029445995766261102,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,-0.29297235574330693,2.1922098921400766,23.43342428509255,24.6,21.3
56696,Limnodynastes peronii,-35.02064728,150.6721256,2019-01-21,10,1040.5900000000001,103.17587411793512,0.17279999999999998,0.004289522117905438,1033.2535777572523,326.90312201730745,0.12450714798850575,0.06901385335133184,0.02244219081627321,0.6997559137242736,NA,NA,NA
